permno,yyyymm,am,aop,abnormalaccruals,accruals,accrualsbm,activism1,activism2,adexp,ageipo,analystrevision,analystvalue,announcementreturn,assetgrowth,bm,bmdec,bpebm,beta,betafp,betaliquidityps,betatailrisk,bidaskspread,bookleverage,brandinvest,cboperprof,cf,cpvolspread,cash,cashprod,chassetturnover,cheq,chforecastaccrual,chinv,chinvia,chnanalyst,chnncoa,chnwc,chtax,changeinrecommendation,citationsrd,compequiss,compositedebtissuance,consrecomm,convdebt,coskewacx,coskewness,credratdg,customermomentum,debtissuance,delbreadth,delcoa,delcol,deldrc,delequ,delfinl,dellti,delnetfin,divinit,divomit,divseason,divyieldst,dolvol,downrecomm,ebm,ep,earnsupbig,earningsconsistency,earningsforecastdisparity,earningsstreak,earningssurprise,entmult,equityduration,exchswitch,exclexp,feps,fr,firmage,firmagemom,forecastdispersion,frontier,gp,governance,gradexp,grltnoa,grsaletogrinv,grsaletogroverhead,herf,herfasset,herfbe,high52,io_shortinterest,idiovol3f,idiovolaht,illiquidity,indipo,indmom,indretbig,intmom,intanbm,intancfp,intanep,intansp,invgrowth,investppeinv,investment,lrreversal,leverage,mrreversal,ms,maxret,meanrankrevgrowth,mom12m,mom12moffseason,mom6m,mom6mjunk,momoffseason,momoffseason06yrplus,momoffseason11yrplus,momoffseason16yrplus,momrev,momseason,momseason06yrplus,momseason11yrplus,momseason16yrplus,momseasonshort,momvol,noa,netdebtfinance,netdebtprice,netequityfinance,netpayoutyield,numearnincrease,opleverage,oscore,operprof,operprofrd,optionvolume1,optionvolume2,orderbacklog,orderbacklogchg,orgcap,ps,patentsrd,payoutyield,pctacc,pcttotacc,predictedfe,pricedelayrsq,pricedelayslope,pricedelaytstat,probinformedtrading,rd,rdability,rdipo,rds,rdcap,rev6,rio_disp,rio_mb,rio_turnover,rio_volatility,rivolspread,realizedvol,recomm_shortinterest,residualmomentum,returnskew,returnskew3f,revenuesurprise,roe,sp,shareiss1y,shareiss5y,sharerepurchase,sharevol,shortinterest,smileslope,spinoff,surpriserd,tax,totalaccruals,trendfactor,uprecomm,varcf,volmkt,volsd,volumetrend,xfin,betavix,cfp,dcpvolspread,dnoa,dvolcall,dvolput,fgr5yrlag,grcapx,grcapx3y,hire,iomom_cust,iomom_supp,realestate,retconglomerate,roaq,sfe,sinalgo,skew1,std_turn,tang,zerotrade,zerotradealt1,zerotradealt12,ret,rf,excessret
12570,200305,0.78311449,-0.67591417,-0.066004333,0.046382595,1,13.2,5.7890111,3.6086585,47,1,0.58420694,-0.034880571,0.02233595,-0.307975332,0.30819908,-0.1322076,0.154980162,0.5317421,0.049050752,0.391139607,0.00409656,-3.2769296,-1144.290162,0.24980037,0.074622035,-0.004269168,0.030260773,-10.293591,-0.19119406,-1.1358982,0.4,0.000526327,0.18618996,-0.2,-0.033987924,-0.030823212,0.00700438,0.4,1,0.55242491,0.37677163,0,0,-0.38597044,0.15797563,0,0.006657447,-1,-0.155,0.017566174,0.048948441,0.18369655,-0.036097284,0.014232769,-0.00212724,0.016360017,0,0,1,1,-6.3128858,-0.2,0.10677051,0.039158322,-0.249850303,-0.30763966,-7.9456758,0.000348432,1.6696544,-9.342823,-17.038855,0,0.20999999,3.8599999,-0.229963,-930,0.083019334,-0.012953368,-0.93035889,0.15690711,-11,-0.113658437,0.039856028,0.006271406,-0.138361741,-0.60039799,-0.605909809,-0.693551858,0.88753545,57.124999,-0.008455219,-0.014369925,4.71E-10,0,-0.028239371,-0.021656477,-0.065714546,-0.67272729,-0.23698838,-0.23604967,-0.58654851,0.023865832,0.005746628,-0.90172195,-1.2787303,0.54413635,-0.46060345,4,-0.038145807,4931.2002,-0.12314174,-0.007381224,-0.029949408,-0.134303103,-0.022269992,-0.019956179,-0.015243406,-0.007818678,0.4,-0.037328616,0.000485988,-0.006990033,0.025790369,0.053731322,5,-0.37101534,0.022632075,-0.537392152,0.021820653,0.01797994,4,0.8802014,0,0.050333972,0.113475933,-82.089745,-0.21465003,-0.313842566,-3.038530352,-0.70581406,3.6,1,0.036827255,1.1144439,-1.0542103,-0.068735562,0.062830873,0.06521263,0.677553,0.120924732,0.073770896,2.52426372,0,-66.136002,0.833948832,0.003682031,5,1,5,4.4,-0.033801019,-0.016387179,1,-0.29809293,0.011164982,0.612965889,0.224281,0.20111935,0.81217468,-0.038553748,0.22430664,1,-0.6,-16241.976,-0.00557299,0,1,0.30193159,-0.030533027,0.12935671,0.6,-0.001548059,-0.12135269,-2.686259183,-0.007651514,0.044960517,0.012722959,0.079589888,-0.005293012,-0.014550864,-0.005855992,0.011149004,-11.78,0.23650724,-0.8400386,0.089324102,7.2993279,9.2879038,-0.02634196,0.207083587,0.019450637,-0.010730829,0,-0.061393399,-0.152561188,0.45808408,1.95E-08,1.45E-08,1.91E-08,0.077572,0.000903,0.076669
12062,200305,0.40546301,-0.95708621,-0.014271883,0.066620328,0,15.6,5.0995306,0.001389443,47,0.99555558,0.6360544,0.040373676,-0.15759793,-3.887641,0.20141265,-0.17086782,0.360055154,0.94060886,-0.32090934,-0.842773612,0.004884576,-1.6795195,-926.75769,0.25139925,0.0602437,0.000118822,0.015135921,-18.963833,0.097494602,-1.237064,0,-0.003948283,0.42711496,0,0.008777201,0.02832599,0.002519647,-0.10666666,0,2.1621051,0.92259824,-0.2,-1,-0.10286149,0.46302998,0,0.088899203,-1,0.155,-0.006895593,-0.012400945,0.008758013,-0.11566801,-0.012345336,0,-0.012345325,0,0,0.6,0.8,-6.4420848,-0.4,0.057205126,0.051501229,-0.002002789,0.115407666,0.80913001,0.001058081,-0.50838649,-11.920068,-17.919594,0,-0.15000001,2.24,-0.012607681,-179,-0.061535238,-0.013392857,-1.143590268,0.51207507,-7,-0.64425462,0.038390718,-0.059092604,0.10670965,-0.358962121,-0.324395565,-0.298596765,0.61850715,49.5909986,-0.008436048,-0.037933658,4.82E-10,0,-0.028397027,0.080849433,-0.51411289,-2.2487776,-1.8278587,-2.1295531,-4.7152147,-0.2008801,-0.032755416,-1.0940317,-2.3414743,0.17739007,-0.15081207,5,-0.025396802,3856.3999,-0.39938837,-0.00899181,0.22749996,0.22749996,-0.057362374,0.031732123,-0.023497814,-0.032749596,0,0.10932525,0.021114714,-0.016882714,0.01666445,-0.069316976,9,-1.1685764,-0.011233144,-0.139505942,-0.008285834,-0.004200155,0,0.89562601,0,0.40961859,0.24440299,-1260.4373,-1.2588233,-0.39358705,-0.057206035,-0.37212408,5,0.4,0.000207305,0.7296114,-0.52033424,-0.12386317,0.669954,-14.204226,2.8461204,0.16355923,0.026632492,-0.113784516,0,-2855.9514,0.755467642,0.014517885,2.6,2,2,2.6,0.14323051,-0.009547773,0,-0.32280889,-0.132377093,-0.585650021,0.02821729,0.16537681,0.46223959,-3.2035034,0.5244444,0,-1,-35737.031,0.026296988,0,0,1.9204004,-0.056032155,0.13078405,0,-0.021611225,-0.22161965,-17.2453214,-0.03414714,-0.018190298,-0.000191168,0.066400453,-0.032830968,-0.077869058,-0.004432023,0.037262991,-22.9,-0.26945245,-1.4395425,-0.039011702,9.4476748,8.1913462,-0.001096368,0.089727366,0.019972866,-0.013637138,1,-0.1146444,-0.087104298,0.81874543,1.23E-08,9.02E-09,1.02E-08,0.09131,0.000903,0.090407
10691,200305,1.1674587,0.122704631,-0.127221499,0.001712684,0,16.6,5.0932995,0.025058805,35.8,1.3333334,0.666712978,0.146293178,-0.64751226,-0.33197644,0.81778473,0.051211894,2.764642311,1.1830397,-0.591300094,1.629960524,0.01963201,-1.2726761,-103.050398,0.22026111,0.70299774,0.012562668,0.68241686,0.20430659,-11.497464,-2.5787201,1,0,0.67941809,-0.4,-0.2099866,-0.007801049,0.013531418,1,0,-0.20519473,-0.148971608,-0.6,0,-0.055422068,0.21945426,0,0.046098604,0,0.31,0.17455813,0.12146139,0.014210577,-0.57844812,0,0.010830123,0.19740473,0,0,0.4,0.4,-3.722847,0,0.93751925,0.85519189,0.324749972,-0.093351764,126.44444,0.0025,0.069873817,-7.2660116,12.620249,0,-0.045000002,0.039999999,-0.038768336,-201,-0.044892793,-0.25,0.70033264,0.33801913,-10,-0.117552905,-0.002215514,0.270236119,-0.080168538,-0.05126168,-0.107539788,-0.115545292,1.0050378,93.1230008,-0.021359553,-0.041496013,1.44E-08,0,-0.018759824,0.049430925,-0.29651162,0.51462942,0.66236401,0.70158631,0.62811196,-0.206715186,0.24605075,-0.9744916,0.68727273,0.28115135,0.089947075,3,-0.055882297,3708.3999,0.24271844,0.072600953,0.26732668,0.26732668,-0.008814341,-0.003403156,-0.057707276,-0.019671171,1,0.177664,0.081469774,0.020558035,-0.044303797,-0.097087368,9,-0.094074987,5.64E-05,0.81964397,0.14940341,0.17750607,1,0.45522466,-0.6,-0.013095709,0.075825579,-33.027191,-0.72676218,-0.31815607,0.177327614,0.39499933,5.6,0,0.19571565,-1.2386407,-0.43698356,-0.036841119,0.19280402,1.10683,1.3383024,0.146874368,0.099944226,-5.95692674,0,-2.68125212,0.100959182,0.04143912,5,4,4.6,4.2,0.028777862,-0.027668752,0.4,0.10693913,0.941547556,-0.676881831,1.3558068,0.7618112,0.52003497,0.070124857,-0.38520887,1,-0.8,-22131.4126,-0.11153102,0,0,0.49076083,-0.1983119,0.15335062,1,-0.20575455,-0.078473032,-34.20938459,0.015365477,0.12008917,-0.001730464,-0.16112989,0.146222,0.060160317,-0.076762974,-0.069459021,-50,0.28659445,-0.5937528,1.2351649,11.448451,7.9640265,-0.008028555,0.014946114,-0.011133729,0.012499999,0,-0.066489689,-0.108879427,0.84485282,2.40E-08,1.32E-08,2.28E-08,0.039063,0.000903,0.03816
11998,200305,1.2614022,-1.3422147,-0.053029519,0.029571917,0.4,17,8.56047144,0.01630915,38,0.65217394,0.23863454,-0.024397604,0.072964348,-0.000129682,0.6865027,0.018127143,1.543380026,0.80033565,0.065229394,0.80302908,0.016091608,-1.3279787,-522.710172,0.05675599,0.001152658,0.022265047,0.43789947,0.39518994,-0.98400116,-0.9664306,0,0.040224217,1.0570163,0,-0.042725883,-0.01067286,0.001497665,1,1,-0.019252624,-0.28799465,-0.2,0,-0.10039521,0.43567881,0,0.05449681,0,0.338800001,0.05093481,0.05263976,0.00954171,0.025166245,0.002346129,0,-0.23989294,0,0,0.2,0.2,-2.6782479,0,0.96799344,0.070427457,0.69279164,0.252498552,140.21739,0.002513465,0.46586826,-68.162575,-14.537237,0,0.090000004,0.15000001,-0.030379552,-179,0.035447775,0,0.86215258,0.12250853,-7,-1.0591813,0.036788333,0.004305327,-0.10724825,-0.388807628,-0.333609604,-0.390028231,0.69813663,76.8013994,-0.016309091,-0.038458218,6.39E-08,0,0.079777054,0.042372146,-0.28961039,0.13201696,-0.25724122,-0.2626237,-0.6109857,0.28336567,0.026967322,-0.4134478,0.5780822,0.31153598,-0.93954653,3.2,-0.034155566,2637.3333,-0.18550725,0.052479411,-0.067993417,-0.067993417,-0.055807076,-0.022996332,-0.035861753,-0.001284943,0.4,-0.026273623,-0.017512318,-0.070263617,0.007287804,-0.26072466,4.8,-0.28185111,0.002448135,0.56635612,-0.001423221,-0.001740655,4,0.64782202,0,-0.010210786,0.043432824,-49.155148,-0.86416805,-0.127100997,-0.024537305,-0.056893394,3.4,1,0.025944411,0.78391767,9.7842989,-0.13179825,0.34371462,1.4979919,2.2000628,0.166573136,0.048424359,0.909831292,0,-0.53491801,0.240933956,-0.006994948,4.4,3,2.2,2.6,0.2309753,-0.018958993,0.6,-0.057458859,-0.231707093,0.428192283,1.2941573,-0.03518464,0.82352614,-0.017755561,-4.0792584,0,0,-13903.94762,-0.036596,0,1,0,0.240319,0.1359681,0.6,-0.006319698,-0.084300987,-4.266578317,-0.00653554,0.001065248,-0.009867847,-0.007221623,-0.004481018,0.01024028,-0.059864998,0.064346015,-30,0.72523099,-0.29951039,-0.085642315,7.2993279,9.2879038,3.16E-05,0.042687124,0.010846664,0.089105314,0.8,-0.054441252,-0.157367562,0.8130601,2.66E-08,2.78E-08,2.54E-08,0,0.000903,-0.000903
14277,200305,0.78863174,-1.638358,-0.02532884,0.058147151,0,15,0,0.06524693,47,1.0225564,0.4308103,0.065805756,-0.30010578,-3.187196,0.26484165,-0.17411739,0.771580858,0.66290456,-0.058487581,0.193771134,0.005103811,-2.6647272,-8610.315586,0.21184489,0.060339153,0.00028199,0.076402105,-3.6990092,-0.10705864,-1.0100377,1,-0.004692664,0.025498748,0,-0.12236044,0.021777689,-0.00694939,-3.5,1,0.060584392,-1.6060761,-1,0,-0.1115946,0.44725639,-1,-0.045946168,0,0.140399997,-0.082742549,-0.091339812,0.013793402,-0.004216046,-0.15522492,0.049172364,-0.27728173,0,0,1,0,-7.9225922,-1,0.12183476,0.020324275,-1.179247424,0.052949086,-4.936667,-0.001694915,-16.421963,-13.054388,-18.389139,0,-0.352000004,1.36,-0.016884842,-930,0.083019334,-0.036764707,-0.46360779,0.19747226,-9,0.059302315,0.19937629,0.51481861,0.21796796,-0.038251229,-0.062959852,-0.086702396,0.85358143,59.610999,-0.011638622,-0.019567974,1.52E-10,0,0.045102865,0.060284708,-0.26125142,-0.16613868,0.19840957,0.26667699,0.45592827,-0.062317729,-0.029303551,-1.1748239,0.26748329,0.47018248,-0.13824403,6,-0.029907389,3742.8667,-0.17386749,0.002637616,-0.043919295,0.121367924,-0.005593283,-0.01947201,-0.018808899,0.002393921,0.6,-0.052087344,0.003919478,-0.046948396,0.050070703,-0.095904328,5,-0.79273283,-0.15660945,0.211231212,0.015624053,0.012032537,0,0.49928328,0,0.26421592,0.19381389,-1568.9126,-1.557489,-0.21772648,-0.05709523,0.35469088,6.2,1,0.016771341,2.0029125,-0.37544546,-0.11854418,0.11921217,0.4286209,1.5085646,0.140843874,0.02487918,1.0726469,0,-83.876747,0.18639575,-0.000191526,3,1,1.6,3.6,0.033907041,-0.014881647,1,-0.095740378,0.011750676,0.326164584,-0.8517729,0.062328361,0.48554152,-0.008582367,-0.16735132,0,-0.8,-19279.518,-0.001767993,0,0,2.8997252,-0.011452051,0.264097972,0,-0.000305898,-0.10148161,-13.8160078,0.00026239,-0.12471344,-0.007827885,0.055392358,-0.004293025,-0.26803669,-0.042732984,0.047026008,-22.040001,-1.5917076,-1.5385588,-0.29787233,12.976869,12.950092,0.078323915,0.217828159,-0.13073041,0.046604112,0.8,-0.042167801,-0.046120776,0.84745443,1.83E-08,1.84E-08,1.81E-08,0.159552,0.000903,0.158649
11703,200305,0.9606902,0.58322436,-0.153979165,0.059088346,1,18,6.6272516,0.054261977,47,1.0109891,0.47901586,0.008004332,-0.022650028,-1.798318,0.38249269,-0.01557973,0.28340332,0.54252952,0.313992688,0.552506674,0.004889675,-2.3850341,-8514.20552,0.15885811,0.14491723,-0.008661374,0.12157743,-0.28211102,-0.43987787,-1.0882714,0.4,0.011110415,1.1470841,-0.2,0.080490574,0.043956995,-0.065007865,-1,0,0.36235479,0.27791187,-0.6,0,-0.39752164,0.049467236,0,0.182672669,-1,0.414,0.027236817,-0.014922566,0.144834352,-0.028917173,0.077522099,0.001479717,0.076243028,0,0,0,0,-8.1496077,-1,0.32312438,0.097633429,-0.120597676,0.50293434,-16.559999,0.001739131,-2.6003211,-10.58811,-15.794302,0,-0.25999999,1.84,-0.10591204,-930,-0.015838778,-0.076086953,-0.54553318,0.21250527,-6,0.021789773,-0.008777629,0.031739447,-0.10019798,-0.522873816,-0.525306188,-0.533056457,0.89185184,68.6869994,-0.00567877,-0.013548597,1.25E-10,0,0.033644922,0.060692763,-0.057870883,0.005455551,0.28757483,0.35993999,0.57309508,0.1126931,0.033353623,-0.88243455,0.001490883,0.55858183,-0.12994251,5.8,-0.024053305,4496.7998,-0.051120769,0.008211771,-0.037742469,-0.017598765,0.004125755,-0.024334455,-0.01742015,-0.017350459,1,-0.013985325,-0.000882424,-0.000509907,-0.007076777,-0.034782577,5,-0.4093999,0.072681673,-1.430587476,0.078374818,0.070269905,0,0.52211118,0,0.23939501,0.13995883,-1143.3961,-1.0055858,-0.152370986,-0.016827928,-0.34201673,6.8,0.8,0.079859793,-0.46649721,0.33510026,-0.045992322,0.01142161,-0.36504352,3.7774258,0.178369888,0.037837647,1.9740222,0,-94.061218,0.069897078,-0.003425418,5,2.6,4.4,5,0.033007473,-0.013308981,1,0.20939445,-0.5451098,0.552398685,1.352012,0.30524093,0.59820652,0.04443951,0.11746984,1,0,-9327.7314,-0.007293001,0,0,1.1618695,0.082990922,0.1357522,0,-0.001687165,-0.068438143,-11.60447561,0.000503581,0.14938366,-0.001522068,0.05501708,-0.004264996,0.10462639,-0.012824997,0.017089993,-9.25,0.2729927,-0.72057879,0.1627907,8.7860498,7.9302654,-0.029178044,0.263295894,0.009601931,-0.099336234,0,-0.0621714,-0.094004085,0.71964782,3.01E-08,2.88E-08,3.11E-08,-0.00115,0.000903,-0.002053
12490,200305,0.58049816,0.16525917,-0.085427802,0.070167892,1,16,10.08951386,0.010615703,47,1,0.72110838,0.024052942,0.000407475,-2.2331192,0.12097186,-0.13348004,0.986743215,0.84462023,-0.024619958,0.708447003,0.005038495,-3.503511,-41840.5,0.30009171,0.078339286,0.001238853,0.058263686,-9.9828129,-0.034647226,-1.1588556,0.6,0.005219006,0.060117386,0,0.11275613,0.020544112,-0.002580674,-1,1,-0.22717147,-0.17338222,-0.2,0,-0.36658546,0.17010032,0,0.157054722,-1,-0.51700002,0.046303108,0.025698792,0.047808811,-0.036646251,0.018928802,-0.14653972,0.1643817,0,0,0,0,-9.6199665,-1,0.021739276,0.052572303,0.259101403,-0.31851166,-0.24607597,0.000505497,-0.56283313,-12.816243,-18.062834,0,-0.19,4.3099999,-0.042298481,-930,-0.012950065,-0.013921114,-1.2220011,0.40738058,-6,0.077992499,-0.097257525,0.082465634,-0.078800462,-0.40024735,-0.449534911,-0.360533792,0.99390376,61.152999,-0.007314944,-0.015816865,2.62E-11,0,-0.028239371,0.145639759,-0.053909246,-0.92181444,-0.11131817,-0.098748952,-0.33915544,0.1143031,0.006123442,-1.0011923,0.24110918,0.42527884,0.22290084,6,-0.028501058,4316.3335,0.061277013,0.032359403,-0.021360129,-0.033889882,-0.011481844,-0.034379981,0.00880155,-0.005130735,0.4,0.030614436,-0.025686046,0.025124032,0.000301065,-0.10503415,5,-0.37560132,0.004947301,-0.769590088,0.055156175,0.033096794,0,0.81953961,0,0.55979502,0.20506607,-5179.6274,-0.95534664,-0.079565376,-0.18607193,0.23266725,4.6,1,0.033096794,0.84708017,-0.5058915,-0.059679054,0.022408482,0.22967233,2.2439041,0.120924732,0.03036814,2.9064801,0,-8.641143992,0.78825134,0.005036142,4.8,1,4.4,4.2,0.034221485,-0.01394143,1,-0.090538815,0.10550682,-0.248508638,0.56441939,0.32705176,0.56441355,0.01889769,-2.6652803,1,-0.2,-15698.713,0.001093,0,1,0.9285807,-1.13E-05,0.13540432,0,-0.000256317,-0.095678635,-41.1991214,-0.00966577,0.060115725,-0.003774426,0.093766563,0.002939999,0.012518534,0.009023994,-0.011963993,-12.29,0.050176203,-0.93838078,-0.011232688,8.1302319,8.5396967,0.06003435,0.229374048,0.022761922,-0.02258876,0,-0.051525999,-0.101255358,0.99095386,2.18E-08,2.02E-08,1.93E-08,0.038899,0.000903,0.037996
14593,200305,0.95966339,-9.2067337,-0.08396327,0.002272912,0,12.4,0,0.031846561,75.4,1,0.34384507,-0.03476911,-0.046005648,-0.26932523,0.56018692,0.14285904,1.307037405,0.74854082,0.129984985,0.64543178,0.009756126,-1.4565217,-18963.6424,0.13416958,0.027884789,0.000669837,0.71152335,-0.061037071,0.61405587,-1.0446428,0.8,-0.005519928,0.011538476,0,0.004655272,-0.021706894,-0.002823451,1,1,-0.26829523,1.1277204,-0.2,0,-0.15870482,0.1337478,0,-0.024580305,0,-0.36199999,-0.039613605,-0.022729117,0.011202208,-0.028411398,0.000162351,0,0.00974105,0,0,0.6,0.2,-6.9368377,0,0.76683831,0.011680933,-0.303408824,0.026275586,-66.675453,0.002592593,0.31144992,-15.49828,-16.148705,0,-0.059999999,0.15000001,-0.005634304,-270,0.019264675,-0.2,0.17561245,0.27326134,-8,0.22218615,0.022647167,-1.184972,-0.13951746,-0.695509988,-0.712996836,-0.745720453,0.70089811,110.9071994,-0.032874834,-0.023000471,2.56E-10,0,-0.028239371,-0.016133774,-0.33786571,0.042767126,-0.003705039,0.029398846,-0.10078744,-3.0113964,-0.027736256,-1.2989746,0.60874557,0.33568409,-0.38211852,6,-0.113494836,4560.7998,-0.38969952,-0.006443689,-0.082580626,-0.082580626,-0.021994175,-0.010107198,-0.017922198,-0.022689128,0.8,0.13524148,-0.12363629,-0.049696989,-0.044133943,-0.23948498,4,-0.012290318,0,0.6127035,-0.017046839,-0.018869199,0,0.88567799,0,0.037362639,0.097014926,-1306.9758,-1.4441712,-0.43819386,0.070392281,-0.058151901,3.6,1,0.020777284,0.36923078,-3.5076923,-0.081007116,0.032910675,-0.93960083,4.0365396,0.280062248,0.068112023,-2.2683082,0,5.4635,0.223868786,-0.007491164,3.4,1.4,1,2.2,-0.13796186,-0.034101738,0.8,-0.44578406,-1.618846412,-1.918050442,0.53672761,0.015873017,0.87494242,-0.02247693,-4.4962153,0,-0.6,-37797.5052,-0.009521991,0,0,1.6263736,-0.037867464,0.13864793,1,-0.010432624,-0.27329516,-63.44504037,-0.003944732,-0.016671959,0.015831812,0.013561455,0.012301981,-0.028732769,0.049934,-0.062235981,-12.5,-0.62616825,-1.3523316,-0.068173178,5.7931724,7.143311,0.063049227,0.214210547,-0.000952683,0.041628399,1,-0.049907248,-0.03451986,0.84647268,7.74E-09,5.42E-09,7.46E-09,0.262307,0.000903,0.261404
11678,200305,0.6411702,-1.7292469,0.128111223,0.20530687,0.2,18,6.2930477,0.014258476,32,1.1463414,0.59306151,-0.064131126,0.14744551,-0.6901924,0.60308665,0.055531979,1.93489072,1.2591655,-0.522813793,0.964620641,0.017918214,-1.2503533,-100.05205,0.2728394,-0.072658487,-0.008378327,0.4641681,-2.7254219,-0.83011687,-0.83535361,0.8,0.053573117,0.19845678,0,0.022088915,0.10979864,-0.005753202,1,0.4,-0.14108828,1.269875,0,0,-0.11639492,0.21981457,0,-0.012431712,0,1.0362,0.15112209,-0.010196296,-0.009530858,0.14508756,0.021382585,0,-0.004193282,0,0,1,0.4,-3.8854468,0,0.56832319,0.011390147,0.16040331,-0.55173737,101.80952,0.022222223,0.3497006,-1944.785,-18.419016,0,0.079999998,0.47,-0.011794234,-189,0.077264508,-0.10638298,0.21262217,0.37641901,-6,-0.2695682,0.09282802,-0.023710394,-0.11105087,-0.05126168,-0.107539788,-0.115545292,0.81940281,87.7645994,-0.029375111,-0.056427089,9.31E-08,0,-0.018759824,0.147384525,-0.27981111,-0.1042596,-0.010568724,0.048916824,0.14502195,0.2844637,0.024537263,-1.0023438,0.47165689,0.12837899,-1.1122193,6,-0.048009351,2441.0667,0.54482752,0.131473318,0.056603827,0.056603827,-0.018723998,-0.004255105,-0.062645786,-0.036135396,0.8,0.12664372,0.062482756,-0.003605062,0.197100533,-0.15172416,5.2,-0.50956434,0.021060996,0.12864254,-0.00652008,-0.004651128,0,0.93967044,0,-0.000334079,0.070640221,-63.23365,-0.45466641,-0.34794056,-0.1347301,-0.20394467,2.8,0.4,0.008162036,1.8943318,1.2871114,-0.14962393,0.3272022,1.7752906,2.6375108,0.135697384,0.044844355,0.069317816,0,-0.12119997,0.52021706,0.050504386,4,4.4,3.8,4,0.057195723,-0.030016873,0.4,0.12697868,0.217476532,0.461688453,0.92455083,-0.20144939,0.60293674,-0.005291836,-9.3786087,0,-0.6,-26411.90128,0.012383997,0,0,1,0.1767956,0.14080685,1,-0.008015347,-0.090943612,-3.363549104,-0.009734749,0.015798308,-0.004703436,0.092385784,-0.034180045,0.1849436,0.10366499,-0.069484949,-20,0.012768545,-0.98351055,0.18181819,5.7931724,7.143311,0.137621,0.005770091,0.021234758,0.057182707,1,0.0083649,-0.158417121,0.54217476,2.07E-08,1.75E-08,2.27E-08,-0.053571,0.000903,-0.054474
14227,200305,0.97889894,0.53931552,-0.046286587,0.013496161,0.6,12.6,11.6234928,0.002360093,49.6,-0.16666667,0.25728345,-0.116038673,-0.059941165,-0.095424905,0.53965217,0.025065958,1.566157903,0.91367328,-0.156687127,0.69761892,0.009570547,-1.0506188,-32459.03827,0.043305982,0.036688942,0.036479115,0.47527295,-0.04141188,-0.62311512,-1.0506332,0,-0.00720786,-0.34859875,0,-0.055975556,-0.000876814,0.003453637,0.4,0,-0.064678043,-0.86947292,-0.4,0,-0.11606359,0.20710586,0,0.13049851,0,-0.119800001,-0.013119978,-0.004876452,-0.000107115,-0.046902176,0,0.010036202,-0.036889166,0,0,0.2,0.6,-2.4856393,-0.2,0.9508068,0.015471514,0.81077713,0.083759829,-127.69231,-0.00261796,1.12994,-22.995337,-14.056525,0,0.059999999,-0.01,-0.005168701,-366,0.062992025,-6,0.55515623,0.11946152,-10,0.306495378,0.077026449,-0.28526089,-0.2718752,-0.105326411,-0.103059975,-0.112326677,0.72352529,75.9850006,-0.027491162,-0.03273356,3.25E-08,0,-0.00825529,0.183230216,-0.27236742,0.27375892,-0.23850855,-0.23664623,-0.6363464,-0.062528081,-0.062500298,-1.4072813,0.63567305,0.053158101,0.17396991,5,-0.073431268,1481.8,-0.42307693,0.010729423,-0.35567012,-0.35567012,-0.038047425,-0.049935441,0.005424951,0.014473541,0.2,0.25429171,0.10075996,-0.046967447,0.098673478,-0.33538458,3.2,-0.45065653,0.009181662,0.50954115,-0.001853052,-0.001531035,1,0.31021816,0,0.022328479,0.050143059,-40.085049,-0.32952493,-0.20388211,-0.01680699,-0.475111869,7,1,0.017178751,3.2301588,-1.0362952,-0.10283424,0.016052192,-0.48035592,1.1495874,0.175035086,0.027756365,1.778717084,0,2.1637599,0.21238525,-0.02669319,5,2.8,4.8,5,0.04734987,-0.032602538,0.6,-0.4122861,-0.549168108,-0.409215563,0.71009344,0.035499372,0.32500085,0.001916872,-10.995685,0,-0.6,-37079.9532,0.015393019,0,1,0.99702382,-0.036875464,0.12756723,0.4,-0.000443843,-0.11046883,-4.057353437,-0.016768737,0.007121388,2.50E-05,0.075348176,-0.058585048,-0.072062388,-0.051019967,0.10960501,-23,-0.62886083,-1.8227825,-0.4379147,5.7931724,7.143311,0.013439521,0.246901651,0.005688134,0.089102127,0,-0.118540396,-0.222667221,0.76504165,2.37E-08,2.62E-08,1.90E-08,0.357333,0.000903,0.35643
